13076023 19 16570 2013 101975.000000 15.363113 174282.000000 1.000000 477951.000000 1.000000 106290.000000 1.000000 10262.000000 201.183624 232817.000000 1.000000 1931.000000 10059.181641 9359.000000 1.000000 9068.000000 224959.875000 00000000
13076024 20 16570 2371 119635.000000 14.718766 195970.000000 1.000000 530191.000000 1.000000 117542.000000 1.000000 12149.000000 192.745743 265346.000000 1.000000 2257.000000 9637.287109 10118.000000 1.000000 10615.000000 215524.796875 00000000
13076026 21 16570 2688 140813.000000 14.195849 225030.000000 1.000000 630604.000000 1.000000 141356.000000 1.000000 13742.000000 185.898026 289106.000000 1.000000 2712.000000 9294.901367 11966.000000 1.000000 11974.000000 207867.796875 00000000
13076027 22 16570 215 11054.000000 13.795337 17046.000000 1.000000 48485.000000 1.000000 10735.000000 1.000000 1072.000000 180.653229 21795.000000 1.000000 214.000000 9032.661133 909.000000 1.000000 948.000000 202003.156250 00000000
13077066 27 16582 540 29685.000000 37.702309 120457.000000 1.000000 355415.000000 1.000000 77635.000000 1.000000 2234.000000 493.720703 123720.000000 1.000000 535.000000 24686.035156 12688.000000 1.000000 1861.000000 552069.500000 00000000
13077067 28 16582 997 57605.000000 36.796501 229201.000000 1.000000 669056.000000 1.000000 145995.000000 1.000000 4382.000000 481.858948 237968.000000 1.000000 1039.000000 24092.947266 23523.000000 1.000000 3578.000000 538805.937500 00000000
13077068 29 16582 1058 65195.000000 35.379875 249640.000000 1.000000 737780.000000 1.000000 161270.000000 1.000000 4936.000000 463.307892 257412.000000 1.000000 1181.000000 23165.394531 25554.000000 1.000000 4072.000000 518062.468750 00000000
13077069 30 16582 1186 74244.000000 34.150940 276102.000000 1.000000 817726.000000 1.000000 179259.000000 1.000000 5621.000000 447.214691 283122.000000 1.000000 1358.000000 22360.734375 27751.000000 1.000000 4659.000000 500067.343750 00000000
13077070 31 16582 556 33881.000000 32.697990 120475.000000 1.000000 359275.000000 1.000000 78473.000000 1.000000 2575.000000 428.187988 124625.000000 1.000000 619.000000 21409.400391 12019.000000 1.000000 1980.000000 478792.031250 00000000
13077073 32 16582 1285 68972.000000 31.277216 234360.000000 1.000000 662560.000000 1.000000 145125.000000 1.000000 6034.000000 409.582581 278025.000000 1.000000 1255.000000 20479.130859 19864.000000 1.000000 4930.000000 457987.812500 00000000
13077075 33 16582 806 42657.000000 29.988352 138916.000000 1.000000 394767.000000 1.000000 86708.000000 1.000000 3699.000000 392.704590 163360.000000 1.000000 782.000000 19635.230469 11665.000000 1.000000 2915.000000 439115.156250 00000000
13077076 34 16582 870 40142.000000 29.353918 127739.000000 1.000000 363426.000000 1.000000 78980.000000 1.000000 3464.000000 384.396545 151067.000000 1.000000 737.000000 19219.828125 10904.000000 1.000000 2895.000000 429825.250000 00000000
13077078 36 16582 1367 68776.000000 28.437815 211624.000000 1.000000 603083.000000 1.000000 131709.000000 1.000000 5942.000000 372.399933 250027.000000 1.000000 1275.000000 18619.998047 18014.000000 1.000000 5037.000000 416410.843750 00000000
13077081 38 16582 993 45294.000000 32.170380 158576.000000 1.000000 450542.000000 1.000000 98579.000000 1.000000 9437.000000 176.937103 188146.000000 1.000000 1012.000000 17693.710938 13057.000000 1.000000 4019.000000 395695.687500 00000000
13078001 39 16582 1029 46989.000000 31.411781 160193.000000 1.000000 454241.000000 1.000000 98668.000000 1.000000 9872.000000 172.764801 192973.000000 1.000000 1052.000000 17276.480469 13079.000000 1.000000 4195.000000 386364.906250 00000000
13078003 41 16582 1015 44717.000000 29.865139 144666.000000 1.000000 418074.000000 1.000000 91012.000000 1.000000 9483.000000 164.258270 175645.000000 1.000000 1013.000000 16425.828125 11705.000000 1.000000 4125.000000 367341.250000 00000000
13078004 42 16582 702 31375.000000 28.925758 99029.000000 1.000000 282076.000000 1.000000 61138.000000 1.000000 6638.000000 159.091675 119975.000000 1.000000 705.000000 15909.167969 7976.000000 1.000000 2578.000000 355786.843750 00000000
13078006 43 16582 1127 46018.000000 28.167740 141279.000000 1.000000 404336.000000 1.000000 88178.000000 1.000000 9729.000000 154.922577 170938.000000 1.000000 1041.000000 15492.257812 11152.000000 1.000000 4209.000000 346463.218750 00000000
13078007 44 16582 1074 47511.000000 26.498058 137124.000000 1.000000 393527.000000 1.000000 85431.000000 1.000000 10161.000000 145.739319 167919.000000 1.000000 1072.000000 14573.932617 10596.000000 1.000000 4425.000000 325926.125000 00000000
13078009 45 16582 1064 48088.000000 27.097500 141144.000000 1.000000 400699.000000 1.000000 86669.000000 1.000000 10341.000000 149.036255 174541.000000 1.000000 1089.000000 14903.625000 11117.000000 1.000000 4525.000000 333299.250000 00000000
13078010 46 16582 390 9663.000000 27.250559 28702.000000 1.000000 82356.000000 1.000000 17804.000000 1.000000 2060.000000 149.878082 34668.000000 1.000000 221.000000 14987.807617 2329.000000 1.000000 853.000000 335181.875000 00000000
13078011 47 16582 1153 48628.000000 27.098700 143897.000000 1.000000 406643.000000 1.000000 88414.000000 1.000000 10394.000000 149.042847 176727.000000 1.000000 1088.000000 14904.285156 11230.000000 1.000000 4464.000000 333314.000000 00000000
13078012 48 16582 1227 48965.000000 26.492682 141357.000000 1.000000 406427.000000 1.000000 88669.000000 1.000000 10403.000000 145.709747 172249.000000 1.000000 1115.000000 14570.974609 10985.000000 1.000000 4563.000000 325860.000000 00000000
13078014 49 16582 567 25565.000000 25.864000 72391.000000 1.000000 207334.000000 1.000000 44953.000000 1.000000 5480.000000 142.251999 88430.000000 1.000000 578.000000 14225.200195 5626.000000 1.000000 2386.000000 318127.218750 00000000
13078028 50 16586 1132 46836.000000 49.989441 252538.000000 1.000000 70836.000000 10.000000 156190.000000 1.000000 45007.000000 54.988384 281350.000000 1.000000 980.000000 27494.193359 24865.000000 1.000000 3849.000000 614870.125000 00000000
13078035 51 16586 1418 71039.000000 45.242519 347639.000000 1.000000 100555.000000 10.000000 219589.000000 1.000000 66579.000000 49.766769 375989.000000 1.000000 1530.000000 24883.386719 34708.000000 1.000000 5402.000000 556483.000000 00000000
13078036 52 16586 709 28832.000000 51.591217 160473.000000 1.000000 46830.000000 10.000000 101823.000000 1.000000 32940.000000 47.291950 175839.000000 1.000000 756.000000 23645.974609 15049.000000 1.000000 2696.000000 528810.000000 00000000
13078037 53 16586 430 14868.000000 50.353031 80348.000000 1.000000 23343.000000 10.000000 50631.000000 1.000000 17139.000000 46.156944 89199.000000 1.000000 390.000000 23078.472656 7613.000000 1.000000 1300.000000 516118.593750 00000000
13078039 54 16586 250 9064.000000 48.768219 47739.000000 1.000000 13953.000000 10.000000 30161.000000 1.000000 10381.000000 44.704201 52151.000000 1.000000 241.000000 22352.099609 4477.000000 1.000000 880.000000 499874.250000 00000000
13078040 55 16586 1173 49066.000000 48.343079 257468.000000 1.000000 75092.000000 10.000000 163864.000000 1.000000 56494.000000 44.314491 283340.000000 1.000000 1300.000000 22157.246094 23805.000000 1.000000 4778.000000 495516.562500 00000000
13078041 56 16586 485 16717.000000 47.137779 85774.000000 1.000000 25116.000000 10.000000 54950.000000 1.000000 19234.000000 43.209629 94180.000000 1.000000 446.000000 21604.814453 7888.000000 1.000000 1647.000000 483162.218750 00000000
13078042 57 16586 684 27564.000000 46.660824 139866.000000 1.000000 40773.000000 10.000000 88908.000000 1.000000 31897.000000 42.772419 153864.000000 1.000000 733.000000 21386.210938 12660.000000 1.000000 2734.000000 478273.437500 00000000
13078045 59 16586 1283 51158.000000 45.180962 248090.000000 1.000000 71630.000000 10.000000 154868.000000 1.000000 61363.000000 41.415878 286999.000000 1.000000 1354.000000 20707.941406 22037.000000 1.000000 5184.000000 463104.843750 00000000
13078047 61 16586 854 28719.000000 44.276978 137039.000000 1.000000 39638.000000 10.000000 85592.000000 1.000000 34146.000000 40.587231 156853.000000 1.000000 762.000000 20293.615234 12206.000000 1.000000 2935.000000 453839.031250 00000000
13078048 62 16586 921 30163.000000 43.618919 141603.000000 1.000000 40861.000000 10.000000 88270.000000 1.000000 36122.000000 39.984009 162967.000000 1.000000 799.000000 19992.005859 12464.000000 1.000000 3122.000000 447093.937500 00000000
13078050 64 16586 816 25951.000000 42.841080 119414.000000 1.000000 34693.000000 10.000000 74542.000000 1.000000 31110.000000 39.270988 138322.000000 1.000000 694.000000 19635.496094 10437.000000 1.000000 2706.000000 439121.062500 00000000
13078051 65 16586 1508 61155.000000 42.382969 280756.000000 1.000000 82458.000000 10.000000 179029.000000 1.000000 71637.000000 38.851055 313924.000000 1.000000 1645.000000 19425.527344 24743.000000 1.000000 6016.000000 434425.437500 00000000
13078052 66 16586 1374 56786.000000 41.454651 254594.000000 1.000000 74759.000000 10.000000 161879.000000 1.000000 66765.000000 38.000095 286926.000000 1.000000 1527.000000 19000.046875 22196.000000 1.000000 5619.000000 424910.156250 00000000
13078054 67 16586 1175 48222.000000 40.041817 208921.000000 1.000000 61648.000000 10.000000 133295.000000 1.000000 56660.000000 36.704998 235125.000000 1.000000 1310.000000 18352.500000 18208.000000 1.000000 4885.000000 410428.625000 00000000
13078055 68 16586 1075 44186.000000 39.361343 188816.000000 1.000000 56138.000000 10.000000 121573.000000 1.000000 51983.000000 36.081230 212192.000000 1.000000 1201.000000 18040.615234 16072.000000 1.000000 4510.000000 403453.781250 00000000
13078057 70 16586 1062 43222.000000 37.972992 178775.000000 1.000000 53514.000000 10.000000 116397.000000 1.000000 50964.000000 34.808575 200497.000000 1.000000 1182.000000 17404.287109 15002.000000 1.000000 4458.000000 389223.156250 00000000
13078058 71 16586 1196 48977.000000 37.463329 199915.000000 1.000000 59714.000000 10.000000 129208.000000 1.000000 57993.000000 34.341385 225458.000000 1.000000 1345.000000 17170.693359 16667.000000 1.000000 5081.000000 383999.125000 00000000
13078060 72 16586 1192 49252.000000 36.441071 195770.000000 1.000000 58786.000000 10.000000 127488.000000 1.000000 58412.000000 33.404316 220271.000000 1.000000 1360.000000 16702.158203 16430.000000 1.000000 5105.000000 373521.000000 00000000
13079020 76 16587 574 23815.000000 63.672001 161386.000000 1.000000 45173.000000 10.000000 98760.000000 1.000000 27650.000000 58.366001 182334.000000 1.000000 594.000000 29183.000000 16879.000000 1.000000 2274.000000 652638.000000 00000000
13079021 77 16587 415 16706.000000 62.089611 110402.000000 1.000000 30875.000000 10.000000 67223.000000 1.000000 19896.000000 56.915474 127942.000000 1.000000 417.000000 28457.738281 11180.000000 1.000000 1658.000000 636418.500000 00000000
13079022 78 16587 600 24535.000000 60.734642 158539.000000 1.000000 44382.000000 10.000000 96323.000000 1.000000 28776.000000 55.673420 181591.000000 1.000000 612.000000 27836.710938 16083.000000 1.000000 2323.000000 622530.062500 00000000
13079023 79 16587 186 7222.000000 58.009560 44642.000000 1.000000 12762.000000 10.000000 27511.000000 1.000000 8540.000000 53.175430 51000.000000 1.000000 182.000000 26587.714844 4344.000000 1.000000 713.000000 594598.000000 00000000
13079029 82 16587 2254 93937.000000 54.977928 558341.000000 1.000000 158625.000000 10.000000 348114.000000 1.000000 111272.000000 50.396435 635232.000000 1.000000 2430.000000 25198.218750 52084.000000 1.000000 9239.000000 563523.750000 00000000
13079031 83 16587 900 32071.000000 52.686939 181825.000000 1.000000 52886.000000 10.000000 115033.000000 1.000000 37307.000000 48.296360 202851.000000 1.000000 847.000000 24148.179688 17347.000000 1.000000 3161.000000 540041.125000 00000000
13079032 84 16587 2156 88284.000000 52.201180 499304.000000 1.000000 144316.000000 10.000000 316644.000000 1.000000 103539.000000 47.851078 559108.000000 1.000000 2348.000000 23925.541016 45788.000000 1.000000 8555.000000 535062.062500 00000000
13079033 85 16587 1448 58830.000000 50.688049 321648.000000 1.000000 93582.000000 10.000000 204095.000000 1.000000 69554.000000 46.464043 363118.000000 1.000000 1576.000000 23232.023438 29087.000000 1.000000 5868.000000 519552.500000 00000000
13079034 86 16587 932 37262.000000 49.554001 198821.000000 1.000000 57506.000000 10.000000 124830.000000 1.000000 44820.000000 45.424500 228720.000000 1.000000 1009.000000 22712.250000 17579.000000 1.000000 3883.000000 507928.500000 00000000
13079035 87 16587 980 38905.000000 48.626781 202442.000000 1.000000 57812.000000 10.000000 125308.000000 1.000000 47687.000000 44.574551 240039.000000 1.000000 1036.000000 22287.275391 17654.000000 1.000000 4075.000000 498424.531250 00000000
13079036 88 16587 1041 41749.000000 47.475002 214156.000000 1.000000 61583.000000 10.000000 133690.000000 1.000000 50380.000000 43.518749 247758.000000 1.000000 1125.000000 21759.375000 18626.000000 1.000000 4330.000000 486618.750000 00000000
13079037 89 16587 1298 51378.000000 45.347569 251597.000000 1.000000 73233.000000 10.000000 159099.000000 1.000000 62368.000000 41.568604 292545.000000 1.000000 1390.000000 20784.302734 21545.000000 1.000000 5394.000000 464812.593750 00000000
13079038 90 16587 1219 46344.000000 44.052460 221597.000000 1.000000 64511.000000 10.000000 140745.000000 1.000000 56151.000000 40.381420 256306.000000 1.000000 1260.000000 20190.710938 18801.000000 1.000000 4425.000000 451537.687500 00000000
13079044 92 16587 421 16855.000000 41.266727 76227.000000 1.000000 22788.000000 10.000000 49801.000000 1.000000 19946.000000 37.827835 85539.000000 1.000000 466.000000 18913.917969 6378.000000 1.000000 1760.000000 422983.968750 00000000
13079073 93 16592 1281 56266.000000 70.521820 416332.000000 1.000000 118378.000000 10.000000 254265.000000 1.000000 60192.000000 64.644997 437117.000000 1.000000 1401.000000 32322.500000 50341.000000 1.000000 4895.000000 722848.625000 00000000
13079074 94 16592 2105 88390.000000 66.558838 619147.000000 1.000000 177164.000000 10.000000 380948.000000 1.000000 96841.000000 61.012268 660931.000000 1.000000 2237.000000 30506.134766 69716.000000 1.000000 8086.000000 682228.125000 00000000
13079075 95 16592 2303 95522.000000 62.570160 632047.000000 1.000000 181027.000000 10.000000 389745.000000 1.000000 107245.000000 57.355980 689433.000000 1.000000 2428.000000 28677.990234 67297.000000 1.000000 8888.000000 641344.125000 00000000
13079076 96 16592 2376 97968.000000 59.579041 619733.000000 1.000000 175822.000000 10.000000 377672.000000 1.000000 111801.000000 54.614120 690490.000000 1.000000 2499.000000 27307.060547 63628.000000 1.000000 9227.000000 610685.187500 00000000
13079077 97 16592 2052 83716.000000 56.980633 509112.000000 1.000000 143770.000000 10.000000 308730.000000 1.000000 96451.000000 52.232246 570952.000000 1.000000 2151.000000 26116.123047 50577.000000 1.000000 8007.000000 584051.500000 00000000
13079079 98 16592 3018 122755.000000 54.000984 712407.000000 1.000000 204979.000000 10.000000 442371.000000 1.000000 140283.000000 49.500900 788830.000000 1.000000 3235.000000 24750.451172 68977.000000 1.000000 11776.000000 553510.062500 00000000
13080001 99 16592 195 7765.000000 51.096313 42407.000000 1.000000 12454.000000 10.000000 26742.000000 1.000000 8796.000000 46.838284 46553.000000 1.000000 207.000000 23419.142578 4099.000000 1.000000 753.000000 523737.187500 00000000
13080002 100 16592 1135 45882.000000 50.920368 251709.000000 1.000000 72849.000000 10.000000 157559.000000 1.000000 52352.000000 46.677006 277635.000000 1.000000 1221.000000 23338.501953 23556.000000 1.000000 4353.000000 521933.781250 00000000
13080003 101 16592 692 28654.000000 49.559738 153069.000000 1.000000 44755.000000 10.000000 96718.000000 1.000000 32471.000000 45.429760 167210.000000 1.000000 758.000000 22714.880859 14519.000000 1.000000 2766.000000 507987.312500 00000000
13080004 102 16592 1627 66625.000000 49.115231 352212.000000 1.000000 102916.000000 10.000000 222622.000000 1.000000 75751.000000 45.022297 385108.000000 1.000000 1769.000000 22511.148438 33137.000000 1.000000 6506.000000 503431.125000 00000000
13080005 103 16592 2225 88321.000000 47.955143 458605.000000 1.000000 132997.000000 10.000000 288614.000000 1.000000 102284.000000 43.958881 512463.000000 1.000000 2338.000000 21979.441406 41893.000000 1.000000 8705.000000 491540.218750 00000000
13080010 104 16593 275 10992.000000 46.188744 55411.000000 1.000000 16361.000000 10.000000 35647.000000 1.000000 12398.000000 42.339680 59430.000000 1.000000 299.000000 21169.839844 4930.000000 1.000000 944.000000 473434.625000 00000000
13080011 105 16593 3513 141010.000000 45.804863 704641.000000 1.000000 209455.000000 10.000000 454473.000000 1.000000 156643.000000 41.987789 750295.000000 1.000000 3871.000000 20993.896484 63885.000000 1.000000 13805.000000 469499.843750 00000000
13080013 106 16593 2296 92903.000000 41.789951 424317.000000 1.000000 128186.000000 10.000000 278383.000000 1.000000 103298.000000 38.307457 448312.000000 1.000000 2593.000000 19153.728516 37425.000000 1.000000 9161.000000 428347.000000 00000000
13080014 107 16593 3839 150587.000000 40.311840 663644.000000 1.000000 197784.000000 10.000000 427458.000000 1.000000 172884.000000 36.952518 726279.000000 1.000000 4184.000000 18476.259766 56834.000000 1.000000 15389.000000 413196.375000 00000000
13080015 108 16593 450 17807.000000 37.872097 74287.000000 1.000000 22099.000000 10.000000 47735.000000 1.000000 20554.000000 34.716087 81820.000000 1.000000 495.000000 17358.044922 6203.000000 1.000000 1834.000000 388189.000000 00000000
13080080 109 16594 825 37069.000000 66.610680 263088.000000 1.000000 78901.000000 10.000000 171267.000000 1.000000 38710.000000 61.059792 263162.000000 1.000000 975.000000 30529.896484 29316.000000 1.000000 3422.000000 682759.500000 00000000
13080083 110 16594 497 22387.000000 59.516449 142994.000000 1.000000 43425.000000 10.000000 94118.000000 1.000000 23781.000000 54.556744 144647.000000 1.000000 600.000000 27278.373047 14799.000000 1.000000 2124.000000 610043.625000 00000000
13080084 111 16594 1540 61446.000000 58.977890 387615.000000 1.000000 116880.000000 10.000000 253228.000000 1.000000 66511.000000 54.063065 398337.000000 1.000000 1661.000000 27031.533203 38661.000000 1.000000 6118.000000 604523.375000 00000000
13080085 112 16594 1917 73323.000000 57.075600 447327.000000 1.000000 131732.000000 10.000000 284144.000000 1.000000 83811.000000 52.319302 489251.000000 1.000000 1974.000000 26159.650391 42365.000000 1.000000 7627.000000 585024.937500 00000000
13080086 113 16594 2053 77287.000000 55.114513 457254.000000 1.000000 137278.000000 10.000000 298008.000000 1.000000 87571.000000 50.521633 490168.000000 1.000000 2119.000000 25260.818359 42197.000000 1.000000 8139.000000 564923.750000 00000000
13080088 114 16594 1655 62520.000000 52.167671 350717.000000 1.000000 105834.000000 10.000000 229213.000000 1.000000 71576.000000 47.820366 381194.000000 1.000000 1719.000000 23910.183594 31466.000000 1.000000 6517.000000 534718.625000 00000000
13080089 115 16594 905 26820.000000 50.870350 146379.000000 1.000000 44204.000000 10.000000 96044.000000 1.000000 31277.000000 46.631157 161820.000000 1.000000 743.000000 23315.578125 12809.000000 1.000000 2432.000000 521421.093750 00000000
13080090 116 16594 1643 58880.000000 49.851410 314971.000000 1.000000 95920.000000 10.000000 207645.000000 1.000000 68629.000000 45.697124 347799.000000 1.000000 1642.000000 22848.562500 26715.000000 1.000000 6530.000000 510976.937500 00000000
13080091 117 16594 969 34662.000000 48.247059 180189.000000 1.000000 54306.000000 10.000000 117280.000000 1.000000 40938.000000 44.226471 202477.000000 1.000000 961.000000 22113.234375 15036.000000 1.000000 3849.000000 494532.343750 00000000
13080092 118 16594 1759 63204.000000 47.649742 324571.000000 1.000000 99070.000000 10.000000 213467.000000 1.000000 74399.000000 43.678932 361977.000000 1.000000 1774.000000 21839.464844 27155.000000 1.000000 7038.000000 488409.875000 00000000
13080093 119 16594 1655 61263.000000 46.298859 306902.000000 1.000000 95014.000000 10.000000 205762.000000 1.000000 70189.000000 42.440620 331318.000000 1.000000 1736.000000 21220.310547 25952.000000 1.000000 6376.000000 474563.281250 00000000
13080094 120 16594 708 25816.000000 45.607967 126983.000000 1.000000 38823.000000 10.000000 84018.000000 1.000000 30015.000000 41.807304 139453.000000 1.000000 728.000000 20903.652344 10439.000000 1.000000 2851.000000 467481.687500 00000000
13080095 121 16594 1636 59405.000000 45.259727 291224.000000 1.000000 90263.000000 10.000000 196110.000000 1.000000 68645.000000 41.488083 316507.000000 1.000000 1685.000000 20744.042969 24625.000000 1.000000 6462.000000 463912.218750 00000000
13080096 122 16594 1573 57028.000000 43.783222 270246.000000 1.000000 83842.000000 10.000000 181737.000000 1.000000 66220.000000 40.134621 297366.000000 1.000000 1626.000000 20067.310547 22163.000000 1.000000 6310.000000 448778.031250 00000000
13080097 123 16594 1602 58018.000000 42.523273 266858.000000 1.000000 82138.000000 10.000000 177243.000000 1.000000 67160.000000 38.979664 291953.000000 1.000000 1656.000000 19489.833984 22032.000000 1.000000 6434.000000 435863.531250 00000000
13081004 127 16597 3624 137756.000000 61.230961 896608.000000 1.000000 263648.000000 10.000000 569657.000000 1.000000 154868.000000 56.128380 971132.000000 1.000000 3672.000000 28064.191406 87744.000000 1.000000 13946.000000 627617.375000 00000000
13081005 128 16597 3674 140871.000000 56.337673 849302.000000 1.000000 251905.000000 10.000000 542394.000000 1.000000 158461.000000 51.642864 923592.000000 1.000000 3798.000000 25821.433594 80431.000000 1.000000 14319.000000 577461.125000 00000000
13081007 130 16597 1528 60408.000000 52.392673 340420.000000 1.000000 102574.000000 10.000000 220690.000000 1.000000 67138.000000 48.026615 364802.000000 1.000000 1641.000000 24013.308594 32114.000000 1.000000 6091.000000 537024.875000 00000000
13081020 132 16602 1461 61552.000000 61.221649 400333.000000 1.000000 121019.000000 10.000000 263937.000000 1.000000 65959.000000 56.119843 406158.000000 1.000000 1650.000000 28059.923828 41150.000000 1.000000 6147.000000 627521.937500 00000000
13082001 133 16602 2409 103614.000000 59.002659 653388.000000 1.000000 195438.000000 10.000000 424985.000000 1.000000 111025.000000 54.085770 665129.000000 1.000000 2764.000000 27042.884766 66543.000000 1.000000 10086.000000 604777.250000 00000000
13082002 134 16602 232 9401.000000 55.976330 56108.000000 1.000000 16920.000000 10.000000 37000.000000 1.000000 10195.000000 51.311634 57663.000000 1.000000 251.000000 25655.818359 5595.000000 1.000000 930.000000 573757.375000 00000000
13082003 135 16602 1202 51708.000000 55.619759 306960.000000 1.000000 93029.000000 10.000000 201860.000000 1.000000 55240.000000 50.984779 310023.000000 1.000000 1401.000000 25492.390625 30708.000000 1.000000 4342.000000 570102.562500 00000000
13082004 136 16602 3652 157654.000000 54.514248 923175.000000 1.000000 281685.000000 10.000000 611737.000000 1.000000 166197.000000 49.971394 921517.000000 1.000000 4293.000000 24985.697266 91334.000000 1.000000 15322.000000 558771.062500 00000000
13082005 137 16602 558 24472.000000 51.222050 134624.000000 1.000000 41529.000000 10.000000 90090.000000 1.000000 25838.000000 46.953545 134403.000000 1.000000 674.000000 23476.773438 13287.000000 1.000000 2186.000000 525026.000000 00000000
13082006 138 16602 581 24960.000000 50.198399 136094.000000 1.000000 41733.000000 10.000000 90905.000000 1.000000 26467.000000 46.015202 136161.000000 1.000000 688.000000 23007.599609 12861.000000 1.000000 2378.000000 514533.593750 00000000
13082007 139 16602 1753 74688.000000 49.579681 397823.000000 1.000000 121927.000000 10.000000 263985.000000 1.000000 79731.000000 45.448040 402643.000000 1.000000 2073.000000 22724.019531 37721.000000 1.000000 7544.000000 508191.718750 00000000
13082008 140 16602 912 38328.000000 48.397728 200611.000000 1.000000 61552.000000 10.000000 133297.000000 1.000000 41156.000000 44.364586 203330.000000 1.000000 1074.000000 22182.292969 18486.000000 1.000000 3355.000000 496076.718750 00000000
13082009 141 16602 3371 137887.000000 47.783039 710842.000000 1.000000 217838.000000 10.000000 472371.000000 1.000000 149956.000000 43.801121 730357.000000 1.000000 3871.000000 21900.560547 64402.000000 1.000000 14274.000000 489776.156250 00000000
13082010 142 16602 2586 104423.000000 45.216072 512019.000000 1.000000 159075.000000 10.000000 344443.000000 1.000000 112924.000000 41.448067 523741.000000 1.000000 2987.000000 20724.033203 44938.000000 1.000000 10665.000000 463464.750000 00000000
13082011 143 16602 1440 58153.000000 42.678410 270001.000000 1.000000 83628.000000 10.000000 181299.000000 1.000000 63992.000000 39.121876 278709.000000 1.000000 1673.000000 19560.937500 23268.000000 1.000000 6103.000000 437453.687500 00000000
13082014 144 16602 515 19403.000000 42.320110 89526.000000 1.000000 28498.000000 10.000000 61876.000000 1.000000 21026.000000 38.793434 90321.000000 1.000000 564.000000 19396.718750 7761.000000 1.000000 1569.000000 433781.156250 00000000
13083015 147 16618 386 14446.000000 43.318630 68266.000000 1.000000 22195.000000 10.000000 48637.000000 1.000000 15304.000000 39.708744 66528.000000 1.000000 423.000000 19854.373047 5660.000000 1.000000 1707.000000 444015.968750 00000000
13083016 148 16618 431 16223.000000 42.079369 76365.000000 1.000000 23972.000000 10.000000 52578.000000 1.000000 17432.000000 38.572754 76484.000000 1.000000 477.000000 19286.376953 6167.000000 1.000000 1905.000000 431313.531250 00000000
13083067 163 16619 820 20570.000000 75.986641 193683.000000 1.000000 57870.000000 10.000000 137221.000000 1.000000 23373.000000 69.654419 204615.000000 1.000000 579.000000 34827.210938 11798.000000 1.000000 2754.000000 778863.062500 00000000
13083068 164 16619 1392 37868.000000 72.222221 350928.000000 1.000000 107001.000000 10.000000 263370.000000 1.000000 42379.000000 66.203697 354772.000000 1.000000 1071.000000 33101.851562 19646.000000 1.000000 4953.000000 740277.750000 00000000
13083069 165 16619 284 9277.000000 67.100357 81457.000000 1.000000 25206.000000 10.000000 63008.000000 1.000000 10215.000000 61.508659 79785.000000 1.000000 265.000000 30754.330078 4349.000000 1.000000 1210.000000 687778.625000 00000000
